ERR062334	0.196415737659347
ERR062335	0.20522697044986724
ERR062336	0.17428980611587683
ERR062337	0.191657878151541
ERR062338	0.19722823754047675
ERR164473	0.3921489425667294
ERR164474	0.21320578374075125
ERR164475	0.2462234999788303
ERR164476	0.27761510658415434
ERR164477	0.2512150310783805
ERR164478	0.20926676140096223
ERR164479	0.3030273605428057
ERR164480	0.2907511563188751
ERR164481	0.3197755743389561
ERR164482	0.2599930431425506
ERR164483	0.29515243718000245
ERR164484	0.25708524677769146
ERR164485	0.24149757186399193
ERR164486	0.23042204630358717
ERR164487	0.254390652736201
ERR164488	0.22932723704972535
ERR164489	0.2983777298309962
ERR164490	0.28426155970383626
ERR164491	0.22397320863297046
ERR164492	0.2790667359463978
ERR164493	0.29233447220967784
ERR164494	0.2678474961382498
ERR164495	0.30320483122260433
ERR164496	0.320726681269485
ERR164497	0.34804365951966193
ERR164498	0.28355743146994555
ERR164499	0.311505384722576
ERR164500	0.17193412156792706
ERR164501	0.1817029039787368
ERR164502	0.16798359937550264
ERR164503	0.18709949585990324
ERR164504	0.18403249722982506
ERR164505	0.19376719909388537
ERR164506	0.20768008182309455
ERR164507	0.23834631567936948
ERR164508	0.23525679385226422
ERR164509	0.19686463550081507
ERR164510	0.27375916921604093
ERR164511	0.2642553946787504
ERR164512	0.20641176911425493
ERR164513	0.2265904576370251
ERR164514	0.22964208579739903
ERR164515	0.2606931360823676
ERR164516	0.23699398977174893
ERR164517	0.26390116932454694
ERR164518	0.2199993265380616
ERR164519	0.23607755980437914
ERR164520	0.23513034919287165
ERR164521	0.22864042603298573
ERR164522	0.21625130433460937
ERR164523	0.24408718897492612
ERR164524	0.2834733135138468
ERR164525	0.21182545670063607
ERR164526	0.25723111949724003
ERR164527	0.234374520154791
ERR164528	0.20690752153284508
ERR164529	0.20451410381155338
ERR164530	0.28361276697164606
ERR164531	0.24271916945733232
ERR164532	0.22906305521913925
ERR164533	0.2056740728930905
ERR164534	0.22723376411892227
ERR164535	0.4903363862654146
ERR164536	0.2066628145558462
ERR164537	0.2948249438922187
